,0
2,0.8031037932216738
3,0.8071003842571738
4,0.6746072007579653
5,0.638629811204738
6,0.6156865209827775
7,0.6105504563342904
8,0.6176848517008502
9,0.6196011290350427
10,0.4056779912072312
11,0.41230150503322816
12,0.4094378580788702
13,0.45441288713457917
14,0.4265477170829371
15,0.44041586943965444
16,0.4330487158988578
17,0.49592340227729326
18,0.49941325396269204
19,0.48905406173905575
20,0.4756543568192083
21,0.48013808593375273
22,0.4655490407203903
23,0.46486424446618724
24,0.44738879186645103
