,0
2,0.5077036209058247
3,0.4883677119566358
4,0.4595566746905435
5,0.48291644153465424
6,0.4666239571260851
7,0.4312093899119797
8,0.44620958405396677
9,0.45506006069489996
10,0.4714910582255742
11,0.4656769987192813
12,0.45801998721617987
13,0.48229887331725596
14,0.48153180800363443
15,0.4716549281151219
16,0.46714497179223285
17,0.46903296652807586
18,0.47700340307029876
19,0.464913279785295
20,0.4509914624317877
21,0.44238886106979375
22,0.434082029635756
23,0.43100266176336716
24,0.3927513442179596
