,event,case
0,v,0
1,ak,0
2,ak,1
3,v,1
4,ak,2
5,v,2
6,v,3
7,ak,3
8,ak,4
9,v,4
10,v,5
11,ak,5
12,v,6
13,ak,6
14,ak,7
15,v,7
16,ak,8
17,v,8
18,ak,9
19,v,9
20,ak,10
21,v,10
22,v,11
23,ak,11
24,ak,12
25,v,12
26,v,13
27,ak,13
28,v,14
29,ak,14
30,ak,15
31,v,15
32,ak,16
33,v,16
34,ak,17
35,v,17
36,v,18
37,ak,18
38,v,19
39,ak,19
40,v,20
41,ak,20
42,ak,21
43,v,21
44,ak,22
45,v,22
46,ak,23
47,v,23
48,v,24
49,ak,24
50,v,25
51,ak,25
52,v,26
53,ak,26
54,v,27
55,ak,27
56,ak,28
57,v,28
58,v,29
59,ak,29
60,v,30
61,ak,30
62,ak,31
63,v,31
64,v,32
65,ak,32
66,v,33
67,ak,33
68,v,34
69,ak,34
70,v,35
71,ak,35
72,ak,36
73,v,36
74,v,37
75,ak,37
76,v,38
77,ak,38
78,ak,39
79,v,39
80,v,40
81,ak,40
82,v,41
83,ak,41
84,ak,42
85,v,42
86,ak,43
87,v,43
88,v,44
89,ak,44
90,v,45
91,ak,45
92,ak,46
93,v,46
94,ak,47
95,v,47
96,ak,48
97,v,48
98,v,49
99,ak,49
100,ak,50
101,v,50
102,ak,51
103,v,51
104,v,52
105,ak,52
106,ak,53
107,v,53
108,v,54
109,ak,54
110,v,55
111,ak,55
112,v,56
113,ak,56
114,v,57
115,ak,57
116,v,58
117,ak,58
118,ak,59
119,v,59
120,v,60
121,ak,60
122,v,61
123,ak,61
124,v,62
125,ak,62
126,ak,63
127,v,63
128,ak,64
129,v,64
130,v,65
131,ak,65
132,ak,66
133,v,66
134,ak,67
135,v,67
136,ak,68
137,v,68
138,v,69
139,ak,69
140,v,70
141,ak,70
142,ak,71
143,v,71
144,ak,72
145,v,72
146,ak,73
147,v,73
148,ak,74
149,v,74
150,ak,75
151,v,75
152,v,76
153,ak,76
154,ak,77
155,v,77
156,ak,78
157,v,78
158,ak,79
159,v,79
160,ak,80
161,v,80
162,ak,81
163,v,81
164,v,82
165,ak,82
166,ak,83
167,v,83
168,ak,84
169,v,84
170,v,85
171,ak,85
172,v,86
173,ak,86
174,ak,87
175,v,87
176,v,88
177,ak,88
178,v,89
179,ak,89
180,v,90
181,ak,90
182,v,91
183,ak,91
184,ak,92
185,v,92
186,ak,93
187,v,93
188,ak,94
189,v,94
190,ak,95
191,v,95
192,v,96
193,ak,96
194,v,97
195,ak,97
196,ak,98
197,v,98
198,ak,99
199,v,99
200,v,100
201,ak,100
202,ak,101
203,v,101
204,v,102
205,ak,102
206,ak,103
207,v,103
208,ak,104
209,v,104
210,v,105
211,ak,105
212,ak,106
213,v,106
214,v,107
215,ak,107
216,ak,108
217,v,108
218,ak,109
219,v,109
220,ak,110
221,v,110
222,v,111
223,ak,111
224,ak,112
225,v,112
226,ak,113
227,v,113
228,v,114
229,ak,114
230,v,115
231,ak,115
232,ak,116
233,v,116
234,v,117
235,ak,117
236,ak,118
237,v,118
238,ak,119
239,v,119
240,ak,120
241,v,120
242,v,121
243,ak,121
244,ak,122
245,v,122
246,ak,123
247,v,123
248,v,124
249,ak,124
250,ak,125
251,v,125
252,v,126
253,ak,126
254,ak,127
255,v,127
256,ak,128
257,v,128
258,ak,129
259,v,129
260,v,130
261,ak,130
262,ak,131
263,v,131
264,ak,132
265,v,132
266,ak,133
267,v,133
268,v,134
269,ak,134
270,ak,135
271,v,135
272,ak,136
273,v,136
274,ak,137
275,v,137
276,ak,138
277,v,138
278,v,139
279,ak,139
280,v,140
281,ak,140
282,ak,141
283,v,141
284,v,142
285,ak,142
286,v,143
287,ak,143
288,v,144
289,ak,144
290,ak,145
291,v,145
292,v,146
293,ak,146
294,v,147
295,ak,147
296,ak,148
297,v,148
298,ak,149
299,v,149
300,v,150
301,ak,150
302,ak,151
303,v,151
304,ak,152
305,v,152
306,ak,153
307,v,153
308,v,154
309,ak,154
310,ak,155
311,v,155
312,v,156
313,ak,156
314,v,157
315,ak,157
316,v,158
317,ak,158
318,ak,159
319,v,159
320,v,160
321,ak,160
322,v,161
323,ak,161
324,ak,162
325,v,162
326,ak,163
327,v,163
328,ak,164
329,v,164
330,v,165
331,ak,165
332,v,166
333,ak,166
334,ak,167
335,v,167
336,ak,168
337,v,168
338,ak,169
339,v,169
340,ak,170
341,v,170
342,ak,171
343,v,171
344,ak,172
345,v,172
346,v,173
347,ak,173
348,ak,174
349,v,174
350,v,175
351,ak,175
352,ak,176
353,v,176
354,v,177
355,ak,177
356,v,178
357,ak,178
358,ak,179
359,v,179
360,v,180
361,ak,180
362,v,181
363,ak,181
364,v,182
365,ak,182
366,ak,183
367,v,183
368,ak,184
369,v,184
370,ak,185
371,v,185
372,ak,186
373,v,186
374,v,187
375,ak,187
376,ak,188
377,v,188
378,ak,189
379,v,189
380,v,190
381,ak,190
382,v,191
383,ak,191
384,ak,192
385,v,192
386,v,193
387,ak,193
388,ak,194
389,v,194
390,v,195
391,ak,195
392,v,196
393,ak,196
394,ak,197
395,v,197
396,ak,198
397,v,198
398,v,199
399,ak,199
400,ak,200
401,v,200
402,ak,201
403,v,201
404,ak,202
405,v,202
406,ak,203
407,v,203
408,v,204
409,ak,204
410,v,205
411,ak,205
412,v,206
413,ak,206
414,v,207
415,ak,207
416,v,208
417,ak,208
418,ak,209
419,v,209
420,v,210
421,ak,210
422,ak,211
423,v,211
424,ak,212
425,v,212
426,ak,213
427,v,213
428,v,214
429,ak,214
430,v,215
431,ak,215
432,ak,216
433,v,216
434,v,217
435,ak,217
436,v,218
437,ak,218
438,v,219
439,ak,219
440,ak,220
441,v,220
442,v,221
443,ak,221
444,ak,222
445,v,222
446,ak,223
447,v,223
448,v,224
449,ak,224
450,ak,225
451,v,225
452,ak,226
453,v,226
454,v,227
455,ak,227
456,v,228
457,ak,228
458,v,229
459,ak,229
460,v,230
461,ak,230
462,v,231
463,ak,231
464,v,232
465,ak,232
466,ak,233
467,v,233
468,v,234
469,ak,234
470,v,235
471,ak,235
472,ak,236
473,v,236
474,ak,237
475,v,237
476,v,238
477,ak,238
478,ak,239
479,v,239
480,v,240
481,ak,240
482,v,241
483,ak,241
484,v,242
485,ak,242
486,ak,243
487,v,243
488,v,244
489,ak,244
490,ak,245
491,v,245
492,ak,246
493,v,246
494,ak,247
