,event,case
0,t$1,0
1,t$1,1
2,t$1,2
3,t$1,3
4,t$1,4
5,t$1,5
6,t$1,6
7,t$1,7
8,t$1,8
9,t$1,9
10,at$1,10
11,al$1,10
12,t$1,11
13,ad$1,12
14,ad$1,12
15,t$1,13
16,t$1,14
17,t$1,15
18,t$1,16
19,t$1,17
20,t$1,18
21,t$1,19
22,t$1,20
23,t$1,21
24,t$1,22
25,t$1,23
26,t$1,24
27,t$1,25
28,t$1,26
29,t$1,27
30,t$1,28
31,t$1,29
32,t$1,30
33,t$1,31
34,t$1,32
35,t$1,33
36,t$1,34
37,t$1,35
38,t$1,36
39,t$1,37
40,t$1,38
41,t$1,39
42,t$1,40
43,t$1,41
44,t$1,42
45,t$1,43
46,t$1,44
47,t$1,45
48,t$1,46
49,t$1,47
50,t$1,48
51,t$1,49
52,u$1,50
53,t$1,51
54,u$1,52
55,t$1,53
56,t$1,54
57,t$1,55
58,t$1,56
59,t$1,57
60,t$1,58
61,t$1,59
62,t$1,60
63,t$1,61
64,t$1,62
65,t$1,63
66,t$1,64
67,t$1,65
68,t$1,66
69,t$1,67
70,t$1,68
71,t$1,69
72,t$1,70
73,d$1,71
74,t$1,72
75,at$1,73
76,al$1,73
77,t$1,74
78,t$1,75
79,t$1,76
80,t$1,77
81,t$1,78
82,t$1,79
83,t$1,80
84,t$1,81
85,d$1,82
86,al$1,83
87,at$1,83
88,t$1,84
89,t$1,85
90,h$1,86
91,ad$1,86
92,t$1,87
93,t$1,88
94,t$1,89
95,t$1,90
96,t$1,91
97,t$1,92
98,t$1,93
99,t$1,94
100,t$1,95
101,t$1,96
102,t$1,97
103,t$1,98
104,t$1,99
105,t$1,100
106,t$1,101
107,t$1,102
108,t$1,103
109,t$1,104
110,t$1,105
111,t$1,106
112,t$1,107
113,t$1,108
114,t$1,109
115,t$1,110
116,t$1,111
117,t$1,112
118,t$1,113
119,at$1,114
120,al$1,114
121,t$1,115
122,t$1,116
123,t$1,117
124,t$1,118
125,u$1,119
126,t$1,120
127,t$1,121
128,t$1,122
129,t$1,123
130,t$1,124
131,t$1,125
132,t$1,126
133,t$1,127
134,t$1,128
135,t$1,129
136,t$1,130
137,t$1,131
138,t$1,132
139,t$1,133
140,t$1,134
141,t$1,135
142,t$1,136
143,d$1,137
144,h$1,138
145,ad$1,138
146,t$1,139
147,t$1,140
