,event,case
0,0,0
1,1,0
2,0,1
3,1,1
4,0,2
5,1,2
6,0,3
7,1,3
8,0,4
9,1,4
10,0,5
11,1,5
12,0,6
13,1,6
14,0,7
15,1,7
16,0,8
17,1,8
18,0,9
19,1,9
20,0,10
21,1,10
22,0,11
23,1,11
24,0,12
25,1,12
26,0,13
27,1,13
28,0,14
29,1,14
30,0,15
31,1,15
32,0,16
33,1,16
34,0,17
35,1,17
36,0,18
37,1,18
38,0,19
39,1,19
40,0,20
41,1,20
42,0,21
43,1,21
44,0,22
45,1,22
46,0,23
47,1,23
48,0,24
49,1,24
50,0,25
51,1,25
52,0,26
53,1,26
54,0,27
55,1,27
56,0,28
57,1,28
58,0,29
59,1,29
60,0,30
61,1,30
62,0,31
63,1,31
64,0,32
65,1,32
66,0,33
67,1,33
68,0,34
69,1,34
70,0,35
71,1,35
72,0,36
73,1,36
74,0,37
75,1,37
76,0,38
77,1,38
78,0,39
79,1,39
80,0,40
81,1,40
82,0,41
83,1,41
84,0,42
85,1,42
86,0,43
87,1,43
88,0,44
89,1,44
90,0,45
91,1,45
92,0,46
93,1,46
94,0,47
95,1,47
96,0,48
97,1,48
98,0,49
99,1,49
100,0,50
101,1,50
102,0,51
103,1,51
104,0,52
105,1,52
106,0,53
107,1,53
108,0,54
109,1,54
110,0,55
111,1,55
112,0,56
113,1,56
114,0,57
115,1,57
116,0,58
117,1,58
118,0,59
119,1,59
120,0,60
121,1,60
122,0,61
123,1,61
124,0,62
125,1,62
126,0,63
127,1,63
128,0,64
129,1,64
130,0,65
131,1,65
132,0,66
133,1,66
134,0,67
135,1,67
136,0,68
137,1,68
138,0,69
139,1,69
140,0,70
141,1,70
142,0,71
143,1,71
144,0,72
145,1,72
146,0,73
147,1,73
148,0,74
149,1,74
150,0,75
151,1,75
152,0,76
153,1,76
154,0,77
155,1,77
156,0,78
157,1,78
158,0,79
159,1,79
160,0,80
161,1,80
162,0,81
163,1,81
164,0,82
165,1,82
166,0,83
167,1,83
168,0,84
169,1,84
170,0,85
171,1,85
172,0,86
173,1,86
174,0,87
175,1,87
176,0,88
177,1,88
178,0,89
179,1,89
180,0,90
181,1,90
182,0,91
183,1,91
184,0,92
185,1,92
186,0,93
187,1,93
188,0,94
189,1,94
190,0,95
191,1,95
192,0,96
193,1,96
194,0,97
195,1,97
196,0,98
197,1,98
198,0,99
199,1,99
200,0,100
201,1,100
202,0,101
203,1,101
204,0,102
205,1,102
206,0,103
207,1,103
208,0,104
209,1,104
210,0,105
211,1,105
212,0,106
213,1,106
214,0,107
215,1,107
216,0,108
217,1,108
218,0,109
219,1,109
220,0,110
221,1,110
222,0,111
223,1,111
224,0,112
225,1,112
226,0,113
227,1,113
228,0,114
229,1,114
230,0,115
231,1,115
232,0,116
233,1,116
234,0,117
235,1,117
236,0,118
237,1,118
238,0,119
239,1,119
240,0,120
241,1,120
242,0,121
243,1,121
244,0,122
245,1,122
246,0,123
247,1,123
248,0,124
249,1,124
250,0,125
251,1,125
252,0,126
253,1,126
254,0,127
255,1,127
256,0,128
257,1,128
258,0,129
259,1,129
260,0,130
261,1,130
262,0,131
263,1,131
264,0,132
265,1,132
266,0,133
267,1,133
268,0,134
269,1,134
270,0,135
271,1,135
272,0,136
273,1,136
274,0,137
275,1,137
276,0,138
277,1,138
278,0,139
279,1,139
280,0,140
281,1,140
282,0,141
283,1,141
284,0,142
285,1,142
286,0,143
287,1,143
288,0,144
289,1,144
290,0,145
291,1,145
292,0,146
293,1,146
294,0,147
295,1,147
296,0,148
297,1,148
298,0,149
299,1,149
300,0,150
301,1,150
302,0,151
303,1,151
304,0,152
305,1,152
306,0,153
307,1,153
308,0,154
309,1,154
310,0,155
311,1,155
312,0,156
313,1,156
314,0,157
315,1,157
316,0,158
317,1,158
318,0,159
319,1,159
320,0,160
321,1,160
322,0,161
323,1,161
324,0,162
325,1,162
326,0,163
327,1,163
328,0,164
329,1,164
330,0,165
331,1,165
332,0,166
333,1,166
334,0,167
335,1,167
336,0,168
337,1,168
338,0,169
339,1,169
340,0,170
341,1,170
342,0,171
343,1,171
344,0,172
345,1,172
346,0,173
347,1,173
348,0,174
349,1,174
350,0,175
351,1,175
352,0,176
353,1,176
354,0,177
355,1,177
356,0,178
357,1,178
358,0,179
359,1,179
360,0,180
361,1,180
362,0,181
363,1,181
364,0,182
365,1,182
366,0,183
367,1,183
368,0,184
369,1,184
370,0,185
371,1,185
372,0,186
373,1,186
374,0,187
375,1,187
376,0,188
377,1,188
378,0,189
379,1,189
380,0,190
381,1,190
382,0,191
383,1,191
384,0,192
385,1,192
386,0,193
387,1,193
388,0,194
389,1,194
390,0,195
391,1,195
392,0,196
393,1,196
394,0,197
395,1,197
396,0,198
397,1,198
398,0,199
399,1,199
400,0,200
401,1,200
402,0,201
403,1,201
404,0,202
405,1,202
406,0,203
407,1,203
408,0,204
409,1,204
410,0,205
411,1,205
412,0,206
413,1,206
414,0,207
415,1,207
416,0,208
417,1,208
418,0,209
419,1,209
420,0,210
421,1,210
422,0,211
423,1,211
424,0,212
425,1,212
426,0,213
427,1,213
428,0,214
429,1,214
430,0,215
431,1,215
432,0,216
433,1,216
434,0,217
435,1,217
436,0,218
437,1,218
438,0,219
439,1,219
440,0,220
441,1,220
442,0,221
443,1,221
444,0,222
445,1,222
446,0,223
447,1,223
448,0,224
449,1,224
450,0,225
451,1,225
452,0,226
453,1,226
454,0,227
455,1,227
456,0,228
457,1,228
458,0,229
459,1,229
460,0,230
461,1,230
462,0,231
463,1,231
464,0,232
465,1,232
466,0,233
467,1,233
468,0,234
469,1,234
470,0,235
471,1,235
472,0,236
473,1,236
474,0,237
475,1,237
476,0,238
477,1,238
478,0,239
479,1,239
480,0,240
481,1,240
482,0,241
483,1,241
484,0,242
485,1,242
486,0,243
487,1,243
488,0,244
489,1,244
490,0,245
491,1,245
492,0,246
493,1,246
494,0,247
495,1,247
496,0,248
497,1,248
498,0,249
499,1,249
500,0,250
501,1,250
502,0,251
503,1,251
504,0,252
505,1,252
506,0,253
507,1,253
508,0,254
509,1,254
510,0,255
511,1,255
512,0,256
513,1,256
514,0,257
515,1,257
516,0,258
517,1,258
518,0,259
519,1,259
520,0,260
521,1,260
522,0,261
523,1,261
524,0,262
525,1,262
526,0,263
527,1,263
528,0,264
529,1,264
530,0,265
531,1,265
532,0,266
533,1,266
534,0,267
535,1,267
536,0,268
537,1,268
538,0,269
539,1,269
540,0,270
541,1,270
542,0,271
543,1,271
544,0,272
545,1,272
546,0,273
547,1,273
548,0,274
549,1,274
550,0,275
551,1,275
552,0,276
553,1,276
554,0,277
555,1,277
556,0,278
557,1,278
558,0,279
559,1,279
560,0,280
561,1,280
562,0,281
563,1,281
564,0,282
565,1,282
566,0,283
567,1,283
568,0,284
569,1,284
570,0,285
571,1,285
572,0,286
573,1,286
574,0,287
575,1,287
576,0,288
577,1,288
578,0,289
579,1,289
580,0,290
581,1,290
582,0,291
583,1,291
584,0,292
585,1,292
586,0,293
587,1,293
588,0,294
589,1,294
590,0,295
591,1,295
592,0,296
593,1,296
594,0,297
595,1,297
596,0,298
597,1,298
598,0,299
599,1,299
600,0,300
601,1,300
602,0,301
603,1,301
604,0,302
605,1,302
606,0,303
607,1,303
608,0,304
609,1,304
610,0,305
611,1,305
612,0,306
613,1,306
614,0,307
615,1,307
616,0,308
617,1,308
618,0,309
619,1,309
620,0,310
621,1,310
622,0,311
623,1,311
624,0,312
625,1,312
626,0,313
627,1,313
628,0,314
629,1,314
630,0,315
631,1,315
632,0,316
633,1,316
634,0,317
635,1,317
636,0,318
637,1,318
638,0,319
639,1,319
