,0
1,0.8974358974358975
2,1.0
3,1.0
4,0.9554140127388535
5,0.9554140127388535
6,0.9554140127388535
7,0.9358974358974359
8,0.9426751592356688
9,0.9426751592356688
10,0.9358974358974359
11,1.0
12,0.9426751592356688
13,0.9554140127388535
14,0.9554140127388535
15,0.9554140127388535
16,1.0
17,0.09090909090909091
18,0.9426751592356688
19,0.9426751592356688
20,0.9538461538461539
21,0.9554140127388535
22,1.0
23,0.9538461538461539
24,0.9358974358974359
25,0.9426751592356688
26,0.9358974358974359
27,0.11494252873563218
28,0.9554140127388535
29,0.9538461538461539
30,0.9426751592356688
31,0.9358974358974359
32,1.0
33,0.9358974358974359
34,0.10256410256410256
35,0.8974358974358975
36,1.0
37,0.9426751592356688
38,1.0
39,0.9426751592356688
40,1.0
