,0
1,1.0
2,0.9137931034482759
3,1.0
4,1.0
5,0.9508196721311475
6,0.9565217391304348
7,1.0
8,1.0
9,0.9565217391304348
10,1.0
11,0.9565217391304348
12,0.9444444444444444
13,0.92
14,0.92
15,0.9137931034482759
16,1.0
17,1.0
18,0.8823529411764706
19,0.9565217391304348
20,1.0
21,0.9054054054054054
22,1.0
23,1.0
24,0.92
25,0.12658227848101267
26,1.0
27,0.5
28,1.0
29,0.9054054054054054
30,0.9565217391304348
31,0.9565217391304348
32,0.9508196721311475
33,0.92
34,0.9444444444444444
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
