,event,case
0,am,0
1,c,0
2,f,0
3,au,0
4,am,1
5,c,1
6,f,1
7,au,1
8,am,2
9,c,2
10,c,2
11,as,2
12,r,2
13,f,2
14,c,2
15,w,2
16,as,2
17,am,3
18,c,3
19,c,3
20,as,3
21,r,3
22,c,4
23,am,4
24,c,4
25,as,4
26,r,4
27,c,5
28,am,5
29,f,5
30,au,5
31,c,6
32,am,6
33,w,6
34,ao,6
35,c,7
36,am,7
37,c,7
38,as,7
39,r,7
40,am,8
41,c,8
42,c,8
43,as,8
44,r,8
45,c,9
46,am,9
47,c,9
48,as,9
49,r,9
50,c,10
51,am,10
52,w,10
53,ao,10
54,am,11
55,c,11
56,c,11
57,q,11
58,b,11
59,am,12
60,c,12
61,w,12
62,ao,12
63,am,13
64,c,13
65,w,13
66,ao,13
67,c,14
68,am,14
69,c,14
70,as,14
71,r,14
72,c,15
73,am,15
74,c,15
75,as,15
76,r,15
77,am,16
78,c,16
79,f,16
80,au,16
81,c,17
82,am,17
83,w,17
84,ao,17
85,am,18
86,c,18
87,w,18
88,ao,18
89,am,19
90,c,19
91,f,19
92,au,19
93,c,20
94,am,20
95,c,20
96,as,20
97,r,20
98,am,21
99,c,21
100,w,21
101,ao,21
102,c,22
103,am,22
104,c,22
105,as,22
106,r,22
107,am,23
108,c,23
109,q,23
110,b,23
111,c,23
112,c,24
113,am,24
114,q,24
115,b,24
116,c,24
117,c,25
118,am,25
119,q,25
120,c,25
121,b,25
122,c,26
123,am,26
124,w,26
125,ao,26
126,am,27
127,c,27
128,c,27
129,as,27
130,r,27
131,am,28
132,c,28
133,c,28
134,q,28
135,b,28
136,am,29
137,c,29
138,f,29
139,au,29
140,am,30
141,c,30
142,w,30
143,ao,30
144,am,31
145,c,31
146,f,31
147,au,31
148,c,32
149,am,32
150,c,32
151,as,32
152,r,32
153,am,33
154,c,33
155,c,33
156,as,33
157,r,33
158,c,34
159,am,34
160,q,34
161,b,34
162,c,34
163,c,35
164,am,35
165,c,35
166,as,35
167,r,35
168,c,36
169,am,36
170,w,36
171,ao,36
172,c,37
173,am,37
174,c,37
175,as,37
176,r,37
177,am,38
178,c,38
179,c,38
180,as,38
181,r,38
182,am,39
183,c,39
184,q,39
185,b,39
186,c,39
187,c,40
188,am,40
189,w,40
190,ao,40
191,am,41
192,c,41
193,q,41
194,b,41
195,c,41
196,am,42
197,c,42
198,w,42
199,ao,42
200,c,43
201,am,43
202,q,43
203,b,43
204,c,43
205,am,44
206,c,44
207,c,44
208,as,44
209,r,44
210,am,45
211,c,45
212,w,45
213,ao,45
214,am,46
215,c,46
216,c,46
217,as,46
218,r,46
219,c,47
220,am,47
221,c,47
222,as,47
223,r,47
224,c,48
225,am,48
226,c,48
227,b,48
228,q,48
229,am,49
230,c,49
231,w,49
232,ao,49
233,c,50
234,am,50
235,c,50
236,as,50
237,r,50
238,c,51
239,am,51
240,f,51
241,au,51
242,am,52
243,c,52
244,w,52
245,ao,52
246,c,53
247,am,53
248,c,53
249,as,53
250,r,53
251,am,54
252,c,54
253,w,54
254,ao,54
255,am,55
256,c,55
257,w,55
258,ao,55
259,am,56
260,c,56
261,c,56
262,as,56
263,r,56
264,am,57
265,c,57
266,f,57
267,au,57
268,am,58
269,c,58
270,w,58
271,ao,58
272,c,59
273,am,59
274,c,59
275,q,59
276,b,59
277,am,60
278,c,60
279,b,60
280,q,60
281,c,60
282,c,61
283,am,61
284,f,61
285,au,61
286,c,62
287,am,62
288,f,62
289,au,62
290,am,63
291,c,63
292,f,63
293,au,63
294,c,64
295,am,64
296,w,64
297,ao,64
298,am,65
299,c,65
300,c,65
301,q,65
302,b,65
303,am,66
304,c,66
305,f,66
306,au,66
307,c,67
308,am,67
309,q,67
310,c,67
311,b,67
312,am,68
313,c,68
314,f,68
315,au,68
316,am,69
317,c,69
318,w,69
319,ao,69
320,am,70
321,c,70
322,w,70
323,ao,70
324,c,71
325,am,71
326,c,71
327,b,71
328,q,71
329,c,72
330,am,72
331,w,72
332,ao,72
333,c,73
334,am,73
335,c,73
336,as,73
337,r,73
338,c,74
339,am,74
